Train_No,Start_Time,End_Time,Journey_Duration_Hours
22484,22:45:00,08:00:00,9.25
22487,20:00:00,22:20:00,2.33
22488,05:45:00,08:20:00,2.58
22497,02:00:00,11:20:00,9.33
22501,03:10:00,20:45:00,17.58
22502,17:55:00,11:30:00,17.58
22511,11:30:00,18:25:00,6.92
22512,18:00:00,23:15:00,5.25
22531,05:30:00,21:30:00,16.0
22532,23:50:00,15:55:00,16.08
22601,10:10:00,11:30:00,1.33
22602,08:25:00,09:40:00,1.25
22603,14:05:00,21:20:00,7.25
22604,11:40:00,19:25:00,7.75
22605,10:35:00,21:20:00,10.75
22606,11:40:00,23:05:00,11.42
22607,17:00:00,04:15:00,11.25
22608,18:50:00,06:00:00,11.17
22609,11:45:00,19:05:00,7.33
22610,06:40:00,13:50:00,7.17
22611,11:00:00,04:30:00,17.5
22612,21:10:00,14:55:00,17.75
22613,14:40:00,18:30:00,3.83
22614,11:30:00,15:35:00,4.08
22615,14:50:00,22:40:00,7.83
22616,06:00:00,13:40:00,7.67
22617,07:40:00,13:40:00,6.0
22618,14:50:00,20:40:00,5.83
22619,08:10:00,05:15:00,21.08
22620,01:15:00,21:35:00,20.33
22621,20:45:00,04:05:00,7.33
22622,22:00:00,05:20:00,7.33
22623,22:40:00,08:40:00,10.0
22624,21:15:00,07:20:00,10.08
22625,07:25:00,13:10:00,5.75
22626,14:30:00,20:30:00,6.0
22627,07:05:00,15:25:00,8.33
22628,11:50:00,20:10:00,8.33
22629,20:40:00,04:00:00,7.33
22630,07:20:00,15:10:00,7.83
22631,21:10:00,17:45:00,20.58
22632,14:50:00,10:10:00,19.33
22633,14:15:00,14:15:00,0.0
22634,23:35:00,02:40:00,3.08
22635,16:15:00,22:00:00,5.75
22636,08:15:00,14:00:00,5.75
22637,12:05:00,04:30:00,16.42
22638,22:20:00,14:40:00,16.33
22639,20:55:00,10:40:00,13.75
22640,16:05:00,05:50:00,13.75
22641,16:55:00,13:50:00,20.92
22642,23:05:00,20:45:00,21.67
22643,17:15:00,20:00:00,2.75
22644,14:00:00,16:15:00,2.25
22645,16:50:00,17:15:00,0.42
22646,06:15:00,05:15:00,23.0
22647,19:40:00,17:15:00,21.58
22648,06:15:00,03:30:00,21.25
22649,22:40:00,05:50:00,7.17
22650,21:00:00,04:05:00,7.08
22651,21:40:00,11:00:00,13.33
22652,15:00:00,04:15:00,13.25
22653,00:30:00,01:40:00,1.17
22654,10:05:00,14:20:00,4.25
22655,01:00:00,01:40:00,0.67
22656,10:05:00,14:20:00,4.25
22659,08:45:00,18:10:00,9.42
22660,05:50:00,15:15:00,9.42
22661,17:50:00,04:35:00,10.75
22662,20:15:00,07:05:00,10.83
22663,15:15:00,10:00:00,18.75
22664,21:35:00,16:25:00,18.83
22667,21:30:00,07:00:00,9.5
22668,19:30:00,04:50:00,9.33
22669,22:35:00,23:15:00,0.67
22670,03:15:00,03:55:00,0.67
22677,15:20:00,06:50:00,15.5
22678,12:50:00,04:15:00,15.42
22679,18:15:00,21:25:00,3.17
22680,06:10:00,09:20:00,3.17
22681,20:10:00,05:15:00,9.08
22682,23:30:00,08:20:00,8.83
22683,23:40:00,18:40:00,19.0
22684,18:30:00,13:30:00,19.0
22685,13:45:00,18:20:00,4.58
22686,03:25:00,06:20:00,2.92
22687,02:00:00,04:25:00,2.42
22688,07:50:00,10:05:00,2.25
22691,20:00:00,05:55:00,9.92
22692,20:45:00,06:40:00,9.92
22697,20:25:00,11:45:00,15.33
22698,15:00:00,06:20:00,15.33
22705,17:15:00,21:10:00,3.92
22706,05:30:00,11:25:00,5.92
22707,22:25:00,11:35:00,13.17
22708,21:50:00,11:00:00,13.17
22801,18:55:00,09:30:00,14.58
22803,20:55:00,07:40:00,10.75
22804,20:05:00,07:05:00,11.0
22805,12:45:00,20:50:00,8.08
22806,07:05:00,16:05:00,9.0
22807,19:00:00,22:45:00,3.75
22808,08:10:00,10:25:00,2.25
22809,23:00:00,08:20:00,9.33
22810,23:50:00,09:05:00,9.25
22811,11:40:00,10:40:00,23.0
22812,17:05:00,15:50:00,22.75
22813,20:40:00,03:55:00,7.25
22814,23:55:00,08:45:00,8.83
22815,08:10:00,21:30:00,13.33
22816,08:50:00,21:35:00,12.75
22817,16:10:00,03:45:00,11.58
22818,00:30:00,14:50:00,14.33
22819,07:35:00,14:55:00,7.33
22821,10:50:00,14:10:00,3.33
22822,14:40:00,17:55:00,3.25
22823,09:30:00,10:40:00,1.17
22824,17:05:00,17:25:00,0.33
22825,12:10:00,15:35:00,3.42
22826,16:25:00,21:30:00,5.08
22827,19:45:00,03:20:00,7.58
22828,08:30:00,16:10:00,7.67
22829,14:20:00,09:55:00,19.58
22830,20:22:00,16:35:00,20.22
22831,15:35:00,22:25:00,6.83
22832,07:40:00,14:50:00,7.17
22833,12:00:00,13:00:00,1.0
22834,16:05:00,17:50:00,1.75
22835,20:55:00,05:40:00,8.75
22836,22:15:00,07:10:00,8.92
22837,18:15:00,10:55:00,16.67
22838,00:25:00,17:05:00,16.67
22839,05:10:00,12:30:00,7.33
22840,14:10:00,21:40:00,7.5
22843,20:30:00,14:05:00,17.58
22844,23:55:00,17:25:00,17.5
22845,10:45:00,17:05:00,6.33
22846,20:00:00,02:45:00,6.75
22847,09:00:00,13:35:00,4.58
22848,00:15:00,05:20:00,5.08
22849,12:10:00,14:25:00,2.25
22850,05:40:00,09:05:00,3.42
22851,15:50:00,09:30:00,17.67
22852,23:00:00,18:00:00,19.0
22853,18:15:00,08:20:00,14.08
22854,17:50:00,09:05:00,15.25
22855,15:50:00,17:40:00,1.83
22856,19:50:00,22:20:00,2.5
22857,08:55:00,11:50:00,2.92
22858,13:45:00,16:55:00,3.17
22859,17:30:00,14:55:00,21.42
22860,16:25:00,14:55:00,22.5
22861,06:30:00,11:20:00,4.83
22862,11:55:00,17:05:00,5.17
22863,10:55:00,16:00:00,5.08
22864,11:00:00,16:15:00,5.25
22865,00:15:00,08:45:00,8.5
22866,05:30:00,13:35:00,8.08
22867,07:10:00,04:30:00,21.33
22868,08:25:00,06:30:00,22.08
22869,19:05:00,08:55:00,13.83
22870,21:10:00,10:25:00,13.25
22871,12:00:00,08:45:00,20.75
22872,12:15:00,09:35:00,21.33
22873,17:15:00,08:20:00,15.08
22874,17:50:00,09:25:00,15.58
22875,07:25:00,11:20:00,3.92
22876,11:55:00,15:50:00,3.92
22877,17:00:00,06:00:00,13.0
22878,00:25:00,14:50:00,14.42
22879,12:00:00,08:45:00,20.75
22880,12:15:00,09:35:00,21.33
22881,11:15:00,17:20:00,6.08
22882,22:20:00,05:00:00,6.67
22883,15:00:00,20:00:00,5.0
22884,22:40:00,05:40:00,7.0
22885,13:20:00,14:20:00,1.0
22886,21:55:00,23:45:00,1.83
22887,12:40:00,21:35:00,8.92
22888,09:55:00,18:30:00,8.58
22889,17:15:00,03:10:00,9.92
22890,23:45:00,09:25:00,9.67
22891,12:50:00,21:10:00,8.33
22892,06:55:00,15:15:00,8.33
22893,13:55:00,19:30:00,5.58
22894,14:35:00,20:00:00,5.42
22897,14:15:00,17:37:00,3.37
22898,18:15:00,21:37:00,3.37
22901,23:25:00,16:20:00,16.92
22902,21:00:00,13:40:00,16.67
22903,23:45:00,12:30:00,12.75
22904,16:00:00,05:15:00,13.25
22905,07:05:00,10:05:00,3.0
22906,16:20:00,20:00:00,3.67
22907,10:40:00,10:20:00,23.67
22908,03:15:00,04:30:00,1.25
22909,20:15:00,09:45:00,13.5
22910,06:30:00,19:50:00,13.33
22911,23:30:00,06:45:00,7.25
22912,17:45:00,01:35:00,7.83
22914,23:10:00,07:35:00,8.42
22915,12:55:00,13:25:00,0.5
22916,15:45:00,16:45:00,1.0
22917,11:45:00,15:50:00,4.08
22918,18:45:00,22:00:00,3.25
22919,20:10:00,03:15:00,7.08
22920,15:30:00,22:35:00,7.08
22925,15:15:00,16:45:00,1.5
22926,10:20:00,12:05:00,1.75
22927,19:40:00,04:20:00,8.67
22928,21:10:00,05:50:00,8.67
22929,16:25:00,20:35:00,4.17
22930,07:00:00,11:05:00,4.08
22931,14:35:00,12:50:00,22.25
22932,19:20:00,17:35:00,22.25
22933,15:50:00,10:45:00,18.92
22934,12:45:00,07:35:00,18.83
22935,15:25:00,05:30:00,14.08
22936,20:05:00,10:20:00,14.25
22937,13:30:00,16:45:00,3.25
22938,18:30:00,22:50:00,4.33
22939,22:25:00,04:50:00,6.42
22940,08:10:00,14:50:00,6.67
22941,23:55:00,01:25:00,1.5
22942,05:00:00,05:15:00,0.25
22943,15:35:00,08:30:00,16.92
22944,14:35:00,08:05:00,17.5
22945,21:35:00,15:35:00,18.0
22946,13:10:00,07:10:00,18.0
22949,12:55:00,13:20:00,0.42
22951,23:55:00,15:30:00,15.58
22952,06:50:00,22:25:00,15.58
22953,05:45:00,14:40:00,8.92
22954,07:00:00,15:55:00,8.92
22955,17:45:00,08:50:00,15.08
22956,20:15:00,11:25:00,15.17
22957,22:10:00,06:00:00,7.83
22959,13:30:00,23:40:00,10.17
22960,04:45:00,14:50:00,10.08
22961,13:30:00,23:15:00,9.75
22962,04:55:00,14:50:00,9.92
22963,15:25:00,05:20:00,13.92
22964,17:30:00,07:35:00,14.08
22965,23:55:00,16:50:00,16.92
22966,19:40:00,12:45:00,17.08
22967,14:00:00,16:40:00,2.67
22968,21:00:00,00:05:00,3.08
22969,13:45:00,02:50:00,13.08
22970,21:55:00,08:50:00,10.92
22971,16:35:00,02:05:00,9.5
22972,23:10:00,07:33:00,8.38
22973,23:00:00,19:00:00,20.0
22974,10:30:00,06:40:00,20.17
22981,17:20:00,10:00:00,16.67
22982,17:40:00,09:50:00,16.17
22983,06:30:00,14:15:00,7.75
22989,11:45:00,03:20:00,15.58
22990,13:00:00,04:45:00,15.75
22991,12:45:00,04:35:00,15.83
22992,12:45:00,05:15:00,16.5
22993,15:25:00,07:10:00,15.75
22994,19:55:00,11:55:00,16.0
22995,06:20:00,09:50:00,3.5
22996,20:30:00,23:40:00,3.17
23141,04:15:00,05:05:00,0.83
23142,13:35:00,14:20:00,0.75
23225,12:40:00,15:50:00,3.17
23226,10:35:00,14:15:00,3.67
23345,19:35:00,22:00:00,2.42
23346,05:00:00,06:55:00,1.92
23347,17:00:00,23:00:00,6.0
23348,03:20:00,09:00:00,5.67
24041,05:35:00,06:25:00,0.83
24042,22:05:00,23:00:00,0.92
24227,04:45:00,11:35:00,6.83
24228,16:00:00,23:30:00,7.5
24369,15:55:00,12:35:00,20.67
24370,12:10:00,08:10:00,20.0
24887,19:10:00,22:40:00,3.5
24888,04:45:00,09:05:00,4.33
25013,02:20:00,04:50:00,2.5
25014,22:00:00,00:05:00,2.08
25035,19:15:00,20:45:00,1.5
25036,09:50:00,11:45:00,1.92
25201,22:20:00,23:55:00,1.58
25202,04:35:00,05:50:00,1.25
25631,00:05:00,03:15:00,3.17
25632,03:20:00,07:10:00,3.83
25657,06:35:00,16:15:00,9.67
25658,10:30:00,19:25:00,8.92
28181,09:20:00,14:15:00,4.92
28182,15:00:00,19:30:00,4.5
29019,14:05:00,18:45:00,4.67
29020,08:45:00,13:40:00,4.92
30111,18:14:00,20:18:00,2.07
30112,17:20:00,19:07:00,1.78
30116,09:34:00,10:25:00,0.85
30121,11:00:00,12:56:00,1.93
30122,15:15:00,17:28:00,2.22
30123,19:43:00,21:22:00,1.65
30128,08:14:00,10:41:00,2.45
30135,18:14:00,20:55:00,2.68
30142,05:37:00,08:50:00,3.22
30145,08:25:00,11:02:00,2.62
30152,16:18:00,17:59:00,1.68
30154,17:52:00,19:27:00,1.58
30211,10:33:00,11:02:00,0.48
30311,13:10:00,14:25:00,1.25
30312,15:50:00,17:22:00,1.53
30313,20:10:00,21:38:00,1.47
30314,18:08:00,19:40:00,1.53
30317,16:33:00,18:22:00,1.82
30321,09:23:00,12:30:00,3.12
30322,05:47:00,08:10:00,2.38
30324,08:35:00,11:39:00,3.07
30331,17:30:00,19:34:00,2.07
30332,14:15:00,16:29:00,2.23
30333,11:48:00,13:50:00,2.03
30342,06:35:00,09:12:00,2.62
30344,07:30:00,10:08:00,2.63
30346,09:50:00,12:35:00,2.75
30351,10:12:00,11:32:00,1.33
30353,16:30:00,17:58:00,1.47
30357,08:56:00,10:25:00,1.48
30358,10:35:00,11:47:00,1.2
30361,12:38:00,15:18:00,2.67
30411,10:40:00,12:00:00,1.33
30412,09:02:00,10:05:00,1.05
30413,11:05:00,12:30:00,1.42
30414,09:35:00,10:36:00,1.02
30416,17:10:00,18:11:00,1.02
30451,18:19:00,19:25:00,1.1
30452,15:25:00,16:55:00,1.5
30511,08:08:00,09:14:00,1.1
30552,19:08:00,20:44:00,1.6
30612,17:10:00,19:33:00,2.38
30711,14:34:00,16:31:00,1.95
30712,09:40:00,11:46:00,2.1
31051,07:12:00,09:17:00,2.08
31053,14:05:00,16:06:00,2.02
31055,17:52:00,20:00:00,2.13
31111,08:06:00,11:40:00,3.57
31112,15:50:00,19:30:00,3.67
31151,10:15:00,13:03:00,2.8
31152,14:40:00,17:40:00,3.0
31191,04:10:00,04:40:00,0.5
31192,23:46:00,00:10:00,0.4
31211,05:50:00,06:30:00,0.67
31212,06:40:00,07:23:00,0.72
31213,06:48:00,07:25:00,0.62
31214,07:40:00,08:20:00,0.67
31215,07:33:00,08:10:00,0.62
31216,08:22:00,09:05:00,0.72
31217,07:46:00,08:27:00,0.68
31218,08:35:00,09:17:00,0.7
31219,08:00:00,08:38:00,0.63
31220,08:48:00,09:33:00,0.75
31221,08:38:00,09:18:00,0.67
31222,09:02:00,09:45:00,0.72
31223,09:10:00,09:48:00,0.63
31224,09:57:00,10:38:00,0.68
31225,09:34:00,10:14:00,0.67
31226,10:25:00,11:05:00,0.67
31227,09:40:00,10:20:00,0.67
31228,10:32:00,11:14:00,0.7
31229,10:05:00,10:45:00,0.67
31230,11:00:00,11:42:00,0.7
31231,13:42:00,14:22:00,0.67
31232,14:42:00,15:20:00,0.63
31233,14:50:00,15:30:00,0.67
31234,15:45:00,16:25:00,0.67
31235,16:08:00,16:48:00,0.67
31236,18:30:00,19:10:00,0.67
31237,18:28:00,19:10:00,0.7
31238,19:25:00,20:05:00,0.67
31239,18:28:00,19:10:00,0.7
31240,20:27:00,21:07:00,0.67
31241,08:13:00,08:52:00,0.65
31261,17:42:00,18:18:00,0.6
31311,04:12:00,05:43:00,1.52
31312,05:02:00,06:30:00,1.47
31313,05:30:00,07:00:00,1.5
31314,06:02:00,07:30:00,1.47
31315,06:30:00,07:58:00,1.47
31316,07:10:00,08:40:00,1.5
31317,07:18:00,08:48:00,1.5
31318,09:15:00,10:45:00,1.5
31319,08:30:00,10:00:00,1.5
31320,10:12:00,11:35:00,1.38
31321,09:20:00,10:52:00,1.53
31322,13:18:00,15:06:00,1.8
31323,11:22:00,12:52:00,1.5
31324,14:16:00,15:45:00,1.48
31325,12:30:00,14:03:00,1.55
31326,15:20:00,16:50:00,1.5
31327,13:35:00,15:07:00,1.53
31328,16:32:00,18:00:00,1.47
31329,14:40:00,16:10:00,1.5
31330,17:32:00,19:02:00,1.5
31331,15:35:00,17:06:00,1.52
31332,19:07:00,20:35:00,1.47
31333,16:50:00,18:20:00,1.5
31334,20:02:00,21:32:00,1.5
31335,18:12:00,19:46:00,1.57
31336,21:14:00,22:45:00,1.52
31337,19:10:00,20:34:00,1.4
31338,22:12:00,23:42:00,1.5
31339,20:10:00,21:43:00,1.55
31411,04:40:00,05:40:00,1.0
31412,04:05:00,05:10:00,1.08
31413,06:38:00,07:42:00,1.07
31414,04:50:00,05:55:00,1.08
31415,07:52:00,08:55:00,1.05
31416,07:52:00,08:58:00,1.1
31417,09:28:00,10:30:00,1.03
31418,08:30:00,09:38:00,1.13
31420,09:10:00,10:13:00,1.05
31421,10:45:00,11:48:00,1.05
31422,09:27:00,10:30:00,1.05
31423,11:15:00,12:18:00,1.05
31424,10:45:00,11:50:00,1.08
31425,12:20:00,13:25:00,1.08
31426,12:00:00,13:05:00,1.08
31427,13:07:00,14:12:00,1.08
31428,12:28:00,13:32:00,1.07
31429,13:52:00,14:57:00,1.08
31430,13:20:00,14:25:00,1.08
31431,16:02:00,17:07:00,1.08
31432,13:40:00,14:42:00,1.03
31433,16:32:00,17:38:00,1.1
31434,14:50:00,15:55:00,1.08
31435,17:22:00,18:27:00,1.08
31436,17:22:00,18:25:00,1.05
31437,18:05:00,19:10:00,1.08
31438,19:20:00,20:24:00,1.07
31439,18:35:00,19:39:00,1.07
31440,19:47:00,20:48:00,1.02
31441,19:42:00,20:45:00,1.05
31442,20:15:00,21:20:00,1.08
31443,20:52:00,21:55:00,1.05
31444,21:08:00,22:13:00,1.08
31445,21:20:00,22:25:00,1.08
31446,21:32:00,22:35:00,1.05
31447,22:22:00,23:27:00,1.08
31448,22:08:00,23:12:00,1.07
31449,23:15:00,00:18:00,1.05
31450,23:15:00,00:20:00,1.08
31451,23:15:00,00:18:00,1.05
31471,07:15:00,08:12:00,0.95
31511,04:35:00,06:55:00,2.33
31512,03:22:00,05:40:00,2.3
31513,06:00:00,08:15:00,2.25
31514,04:46:00,07:05:00,2.32
31515,07:25:00,09:42:00,2.28
31516,05:52:00,08:07:00,2.25
31517,08:50:00,11:08:00,2.3
31518,07:28:00,09:40:00,2.2
31519,10:32:00,12:50:00,2.3
31520,08:37:00,10:52:00,2.25
31521,11:35:00,13:58:00,2.38
31522,10:05:00,12:22:00,2.28
31523,13:00:00,15:20:00,2.33
31524,11:30:00,13:42:00,2.2
31525,14:20:00,16:38:00,2.3
31526,13:12:00,15:32:00,2.33
31527,15:45:00,18:05:00,2.33
31528,14:27:00,16:40:00,2.22
31529,16:57:00,19:18:00,2.35
31530,15:40:00,17:55:00,2.25
31531,17:52:00,20:00:00,2.13
31532,17:10:00,19:25:00,2.25
31533,18:50:00,21:10:00,2.33
31534,18:28:00,20:45:00,2.28
31535,19:50:00,22:10:00,2.33
31536,19:52:00,22:05:00,2.22
31537,20:45:00,23:03:00,2.3
31538,20:55:00,23:15:00,2.33
31539,21:50:00,00:05:00,2.25
31540,21:30:00,23:50:00,2.33
31541,22:40:00,00:55:00,2.25
31542,22:45:00,00:58:00,2.22
31571,05:47:00,06:52:00,1.08
31584,07:02:00,07:40:00,0.63
31585,08:35:00,09:13:00,0.63
31586,09:25:00,10:02:00,0.62
31601,17:52:00,19:40:00,1.8
31602,07:45:00,09:26:00,1.68
31611,05:05:00,06:55:00,1.83
31612,04:20:00,06:05:00,1.75
31613,05:37:00,07:25:00,1.8
31614,06:05:00,07:50:00,1.75
31615,06:20:00,08:10:00,1.83
31616,07:20:00,09:10:00,1.83
31617,08:00:00,09:48:00,1.8
31618,07:30:00,09:10:00,1.67
31619,09:50:00,11:28:00,1.63
31620,08:35:00,10:18:00,1.72
31621,11:45:00,13:37:00,1.87
31622,10:12:00,11:58:00,1.77
31623,15:00:00,16:48:00,1.8
31624,12:50:00,14:36:00,1.77
31625,16:25:00,18:12:00,1.78
31626,15:30:00,17:02:00,1.53
31627,20:25:00,22:15:00,1.83
31628,17:25:00,19:10:00,1.75
31629,21:40:00,23:28:00,1.8
31630,18:42:00,20:30:00,1.8
31631,22:50:00,00:38:00,1.8
31632,19:25:00,21:15:00,1.83
31633,23:40:00,01:28:00,1.8
31634,20:08:00,21:55:00,1.78
31636,21:37:00,23:25:00,1.8
31711,05:00:00,05:42:00,0.7
31712,04:05:00,04:47:00,0.7
31713,12:32:00,13:12:00,0.67
31714,11:40:00,12:20:00,0.67
31721,04:42:00,05:11:00,0.48
31722,07:58:00,08:32:00,0.57
31723,06:05:00,06:38:00,0.55
31724,20:44:00,21:15:00,0.52
31725,22:20:00,22:50:00,0.5
31726,23:25:00,23:58:00,0.55
31741,04:42:00,05:32:00,0.83
31742,06:22:00,07:12:00,0.83
31743,05:27:00,06:14:00,0.78
31744,07:38:00,08:28:00,0.83
31745,07:30:00,08:20:00,0.83
31746,09:52:00,10:45:00,0.88
31747,08:50:00,09:40:00,0.83
31748,11:55:00,12:48:00,0.88
31749,10:53:00,11:47:00,0.9
31750,16:30:00,17:20:00,0.83
31751,13:40:00,14:30:00,0.83
31752,17:30:00,18:20:00,0.83
31753,15:20:00,16:10:00,0.83
31754,18:30:00,19:20:00,0.83
31755,17:50:00,18:40:00,0.83
31756,20:50:00,21:40:00,0.83
31757,19:45:00,20:35:00,0.83
31758,21:58:00,22:47:00,0.82
31765,05:00:00,08:15:00,3.25
31766,08:25:00,11:45:00,3.33
31767,07:35:00,10:50:00,3.25
31768,03:25:00,06:55:00,3.5
31770,11:55:00,15:35:00,3.67
31771,17:05:00,20:20:00,3.25
31772,19:30:00,23:03:00,3.55
31781,08:15:00,08:42:00,0.45
31782,08:58:00,09:25:00,0.45
31783,13:05:00,13:32:00,0.45
31784,10:46:00,11:15:00,0.48
31786,14:07:00,14:35:00,0.47
31801,17:05:00,19:29:00,2.4
31802,08:42:00,11:00:00,2.3
31811,03:20:00,05:48:00,2.47
31812,04:20:00,06:45:00,2.42
31813,05:20:00,07:42:00,2.37
31814,05:00:00,07:12:00,2.2
31815,06:10:00,08:34:00,2.4
31816,06:07:00,08:27:00,2.33
31817,06:55:00,09:22:00,2.45
31818,07:04:00,09:22:00,2.3
31819,09:35:00,11:50:00,2.25
31820,09:04:00,11:24:00,2.33
31821,10:52:00,13:15:00,2.38
31822,09:50:00,12:10:00,2.33
31823,12:05:00,14:26:00,2.35
31824,12:07:00,14:25:00,2.3
31825,13:15:00,15:35:00,2.33
31826,13:50:00,16:00:00,2.17
31827,15:25:00,17:50:00,2.42
31828,15:20:00,17:37:00,2.28
31829,16:15:00,18:35:00,2.33
31830,16:27:00,18:45:00,2.3
31831,17:36:00,19:49:00,2.22
31832,18:32:00,20:58:00,2.43
31833,18:42:00,20:59:00,2.28
31834,19:24:00,21:43:00,2.32
31835,19:35:00,21:57:00,2.37
31836,20:00:00,22:25:00,2.42
31837,21:00:00,23:22:00,2.37
31838,22:17:00,00:40:00,2.38
31839,07:46:00,09:58:00,2.2
31840,20:25:00,22:55:00,2.5
31841,10:28:00,12:35:00,2.12
31842,21:10:00,23:25:00,2.25
31843,19:30:00,21:40:00,2.17
31844,14:17:00,16:15:00,1.97
31861,10:28:00,13:10:00,2.7
31862,16:55:00,19:55:00,3.0
31863,13:05:00,15:45:00,2.67
31864,17:55:00,20:40:00,2.75
31865,22:10:00,00:40:00,2.5
31866,11:05:00,13:47:00,2.7
31911,04:20:00,07:02:00,2.7
31912,03:50:00,06:25:00,2.58
31913,07:40:00,10:28:00,2.8
31914,05:05:00,07:37:00,2.53
31915,09:58:00,12:39:00,2.68
31916,07:12:00,09:52:00,2.67
31917,12:45:00,15:40:00,2.92
31918,08:52:00,11:30:00,2.63
31919,14:05:00,16:46:00,2.68
31920,10:40:00,13:14:00,2.57
31921,17:15:00,19:58:00,2.72
31922,14:05:00,17:00:00,2.92
31923,18:20:00,21:04:00,2.73
31924,15:35:00,18:12:00,2.62
31925,19:17:00,21:54:00,2.62
31926,19:54:00,22:35:00,2.68
31927,20:32:00,23:15:00,2.72
31928,21:25:00,00:02:00,2.62
31929,21:30:00,00:11:00,2.68
32211,04:07:00,04:50:00,0.72
32212,05:00:00,05:45:00,0.75
32213,04:57:00,05:44:00,0.78
32214,05:52:00,06:35:00,0.72
32215,05:42:00,06:25:00,0.72
32216,06:35:00,07:18:00,0.72
32217,06:05:00,06:52:00,0.78
32218,07:02:00,07:46:00,0.73
32219,06:42:00,07:25:00,0.72
32220,07:40:00,08:27:00,0.78
32221,07:52:00,08:35:00,0.72
32222,08:44:00,09:28:00,0.73
32223,08:23:00,09:07:00,0.73
32224,09:15:00,10:00:00,0.75
32225,08:48:00,09:31:00,0.72
32226,09:50:00,10:35:00,0.75
32227,09:50:00,10:32:00,0.7
32228,10:58:00,11:45:00,0.78
32229,10:15:00,11:02:00,0.78
32230,11:25:00,12:10:00,0.75
32231,10:50:00,11:35:00,0.75
32232,12:08:00,12:52:00,0.73
32233,12:12:00,12:57:00,0.75
32234,13:10:00,14:05:00,0.92
32235,13:25:00,14:07:00,0.7
32236,14:22:00,15:05:00,0.72
32237,15:26:00,16:10:00,0.73
32238,16:25:00,17:07:00,0.7
32239,16:05:00,16:45:00,0.67
32240,17:10:00,17:55:00,0.75
32241,17:17:00,18:02:00,0.75
32242,18:10:00,18:55:00,0.75
32243,18:06:00,18:49:00,0.72
32244,18:30:00,19:15:00,0.75
32245,19:05:00,19:50:00,0.75
32246,19:15:00,19:58:00,0.72
32247,21:32:00,22:15:00,0.72
32248,20:32:00,21:20:00,0.8
32249,22:22:00,23:07:00,0.75
32250,22:32:00,23:20:00,0.8
32252,23:45:00,00:28:00,0.72
32411,14:12:00,15:12:00,1.0
32412,15:23:00,16:30:00,1.12
32413,20:40:00,21:50:00,1.17
32414,22:50:00,23:50:00,1.0
33061,14:32:00,16:44:00,2.2
33212,11:33:00,11:50:00,0.28
33231,18:17:00,18:42:00,0.42
33232,18:52:00,19:17:00,0.42
33262,17:12:00,17:40:00,0.47
33271,19:25:00,20:45:00,1.33
33282,16:15:00,18:05:00,1.83
33291,17:50:00,18:18:00,0.47
33311,04:03:00,05:33:00,1.5
33312,05:10:00,06:32:00,1.37
33313,04:50:00,06:15:00,1.42
33314,09:28:00,10:46:00,1.3
33315,07:52:00,09:12:00,1.33
33316,19:40:00,21:04:00,1.4
33317,17:05:00,18:30:00,1.42
33318,22:24:00,23:40:00,1.27
33319,18:10:00,19:32:00,1.37
33320,20:28:00,21:48:00,1.33
33321,19:47:00,21:10:00,1.38
33323,22:13:00,23:32:00,1.32
33325,21:30:00,22:55:00,1.42
33351,15:42:00,16:15:00,0.55
33357,07:02:00,07:15:00,0.22
33361,07:45:00,08:55:00,1.17
33362,09:25:00,10:30:00,1.08
33363,08:25:00,09:30:00,1.08
33364,20:08:00,21:22:00,1.23
33365,11:30:00,12:35:00,1.08
33366,22:10:00,23:20:00,1.17
33367,17:40:00,18:48:00,1.13
33382,22:15:00,23:03:00,0.8
33401,18:12:00,18:57:00,0.75
33402,09:35:00,10:20:00,0.75
33411,09:28:00,09:49:00,0.35
33412,10:03:00,10:25:00,0.37
33421,07:32:00,08:12:00,0.67
33422,08:52:00,09:35:00,0.72
33431,08:58:00,09:45:00,0.78
33432,05:16:00,06:05:00,0.82
33433,09:40:00,10:26:00,0.77
33434,08:15:00,09:02:00,0.78
33435,10:22:00,11:12:00,0.83
33436,10:40:00,11:27:00,0.78
33437,10:34:00,11:22:00,0.8
33438,14:40:00,15:25:00,0.75
33439,10:56:00,11:42:00,0.77
33440,16:12:00,16:57:00,0.75
33441,16:16:00,17:00:00,0.73
33443,20:38:00,21:24:00,0.77
33445,21:12:00,21:56:00,0.73
33447,21:25:00,22:10:00,0.75
33511,05:18:00,07:28:00,2.17
33512,03:03:00,05:30:00,2.45
33513,06:12:00,08:18:00,2.1
33514,04:48:00,06:55:00,2.12
33515,07:40:00,09:55:00,2.25
33516,06:46:00,08:55:00,2.15
33517,08:20:00,10:30:00,2.17
33518,07:42:00,09:52:00,2.17
33519,09:18:00,11:30:00,2.2
33520,10:47:00,13:00:00,2.22
33521,11:05:00,13:08:00,2.05
33522,11:32:00,13:40:00,2.13
33523,12:15:00,14:20:00,2.08
33524,12:05:00,14:10:00,2.08
33525,14:17:00,16:38:00,2.35
33526,13:15:00,15:18:00,2.05
33527,14:52:00,17:08:00,2.27
33528,13:42:00,15:47:00,2.08
33529,18:00:00,20:05:00,2.08
33530,14:54:00,17:12:00,2.3
33531,19:45:00,21:50:00,2.08
33532,17:22:00,19:37:00,2.25
33533,22:15:00,00:26:00,2.18
33534,18:02:00,20:07:00,2.08
33536,18:53:00,21:10:00,2.28
33538,21:26:00,23:35:00,2.15
